,Area Code,Year Code,Gender Code,Fatalities,Percentage:Hypertension,Percentage:Diabetes,Inhabitants,Fatalities_per_100000,Age_std_mortality,MeanAge,PrematureFatalities,PrematureFatalitiesPercent,PrematureFatalityASR,PotentialLifeLost,PLLper1000,PAFpercent
11048,1,3,0,663,5,5,169551,391,421,84,223,34,146,3684,23,42
11049,1,4,0,717,5,5,176093,407,447,81,237,33,149,4226,25,49
11050,1,0,0,75,5,5,6472,1162,538,84,24,32,263,363,65,54
11051,1,1,0,111,4,4,6561,1691,790,83,39,36,408,508,89,50
11053,1,3,0,86,4,4,6644,1296,604,82,25,29,257,387,67,64
11054,1,4,0,93,4,4,6633,1400,633,83,28,30,276,299,52,57
11055,1,0,0,123,5,5,10521,1168,582,86,28,23,187,320,34,39
11056,1,1,0,101,4,4,10593,953,501,84,29,29,198,345,36,52
11057,1,2,0,103,5,5,10626,969,509,85,29,28,201,391,41,48
11059,1,4,0,102,6,6,10672,955,495,86,27,26,202,385,40,42
11060,1,0,0,103,4,4,8009,1287,671,84,21,20,216,311,44,52
11062,1,2,0,92,5,5,7973,1151,621,82,27,29,268,501,71,55
11063,1,3,0,64,5,5,7893,813,415,82,20,31,180,220,32,52
11064,1,4,0,93,5,5,7836,1185,607,83,29,31,266,327,47,39
11065,1,0,0,591,4,4,77837,759,491,85,115,20,162,2048,29,47
11066,1,1,0,520,5,5,79565,654,442,85,129,25,179,2060,28,49
11067,1,2,0,576,5,5,81343,708,462,86,113,20,153,1777,24,47
11068,1,3,0,477,6,6,82745,576,381,85,104,22,136,1757,23,56
11069,1,4,0,513,6,6,84031,610,395,86,109,21,140,1916,25,47
11070,1,0,0,206,4,4,22582,911,444,82,58,28,157,667,33,50
11071,1,1,0,224,4,4,22995,973,480,84,65,29,190,828,41,48
11072,1,2,0,210,5,5,23278,900,448,82,66,31,190,884,43,52
11073,1,3,0,228,4,4,23617,964,452,84,48,21,124,533,26,48
11074,1,4,0,244,6,6,23833,1023,501,84,71,29,205,913,44,38
11075,1,0,0,499,4,4,70125,712,527,83,157,32,206,2320,36,46
11076,1,1,0,460,5,5,70972,648,479,83,139,30,182,2627,40,39
11077,1,2,0,468,4,4,71579,654,462,84,151,32,191,2373,36,49
11078,1,3,0,443,5,5,72201,614,434,82,137,31,169,2186,33,51
11079,1,4,0,520,6,6,72568,717,494,84,142,27,174,2229,33,45
11085,1,0,0,522,5,5,74764,698,402,87,108,21,150,1855,27,56
11086,1,1,0,499,4,4,76173,655,361,88,80,16,108,1194,17,44
11087,1,2,0,521,5,5,77682,671,379,89,85,16,110,1342,19,48
11088,1,3,0,513,5,5,78971,650,366,88,74,14,92,1157,16,41
11089,1,4,0,502,4,4,80138,626,363,88,81,16,99,1318,18,43
11090,1,0,0,81,6,6,9803,830,466,84,27,33,193,300,34,59
11092,1,2,0,76,4,4,9821,775,430,84,22,29,174,339,38,50
11093,1,3,0,92,5,5,9787,941,459,84,22,24,138,202,23,61
11094,1,4,0,96,5,5,9808,981,472,86,21,22,155,347,40,45
11095,1,0,0,57,5,5,10398,548,649,82,22,39,214,375,38,50
11096,1,1,0,52,5,5,10722,485,569,80,22,42,204,350,34,41
11097,1,2,0,50,4,4,11073,452,524,79,20,40,163,342,32,27
11099,1,4,0,60,5,5,11629,516,578,80,23,38,168,329,30,37
11100,1,0,0,470,4,4,56108,839,533,85,110,23,185,2096,41,48
11101,1,1,0,508,6,6,57358,886,567,84,138,27,217,2300,44,56
11102,1,2,0,470,6,6,58227,808,512,85,117,25,177,1730,32,46
11103,1,3,0,450,6,6,59265,760,483,84,132,29,191,1837,34,51
11104,1,4,0,461,5,5,60428,762,488,84,114,25,163,1747,32,41
11105,1,0,0,485,6,6,76158,637,455,85,104,21,136,1723,24,52
11106,1,1,0,489,5,5,78016,627,456,84,132,27,166,1839,26,53
11107,1,2,0,500,5,5,79546,629,448,85,119,24,149,1850,25,48
11108,1,3,0,468,6,6,80805,579,413,84,116,25,138,2011,27,40
11109,1,4,0,534,5,5,81639,654,461,84,143,27,166,2221,30,47
11110,1,0,0,968,5,5,118679,816,462,86,215,22,154,2881,27,47
11111,1,1,0,989,4,4,122253,809,471,85,233,24,164,3430,31,43
11112,1,2,0,1016,5,5,125385,810,469,85,239,24,165,3714,33,48
11113,1,3,0,876,6,6,128575,681,398,86,233,27,154,3667,31,51
11114,1,4,0,1061,5,5,131930,804,474,85,275,26,177,4123,34,45
11115,1,0,0,290,5,5,32160,901,573,85,60,21,167,914,31,47
11116,1,1,0,215,5,5,32458,662,423,85,53,25,148,888,30,53
11117,1,2,0,249,4,4,32731,761,474,86,68,27,184,1173,39,45
11118,1,3,0,257,5,5,32909,781,495,85,70,27,185,1207,40,51
11119,1,4,0,245,5,5,33182,738,453,86,66,27,172,940,31,44
11120,1,0,0,84,4,4,7818,1075,591,82,21,25,182,264,37,49
11130,1,0,0,296,4,4,46094,642,449,84,66,22,140,1040,24,49
11131,1,1,0,300,4,4,47258,634,436,85,63,21,125,1076,25,36
11132,1,2,0,303,4,4,48087,630,434,84,86,28,168,1148,26,45
11133,1,3,0,269,5,5,48893,550,364,85,64,24,123,920,20,50
11134,1,4,0,298,5,5,49739,598,399,84,72,24,130,1108,24,32
11135,1,0,0,81,4,4,10035,806,424,84,23,28,183,234,26,30
11136,1,1,0,77,5,5,10091,762,415,85,26,34,218,414,46,42
11140,1,0,0,371,5,5,98907,375,463,77,150,40,172,2171,23,47
11141,1,1,0,389,4,4,103280,377,461,80,148,38,159,2572,26,57
11142,1,2,0,407,5,5,107286,380,448,78,170,42,172,3114,30,50
11143,1,3,0,377,4,4,112055,337,393,78,151,40,146,2619,24,46
11144,1,4,0,407,5,5,116772,348,401,82,139,34,127,2349,21,53
11145,1,0,0,51,6,6,7982,636,415,80,21,41,205,294,40,67
11147,1,2,0,56,5,5,8167,683,453,83,21,38,194,366,49,33
11148,1,3,0,64,6,6,8271,770,459,84,21,33,162,223,29,62
11150,1,0,0,523,5,5,79647,657,382,86,113,22,126,1558,22,46
11151,1,1,0,513,4,4,81073,633,375,85,120,23,131,1564,21,48
11152,1,2,0,557,4,4,82125,678,397,85,133,24,141,1911,26,44
11153,1,3,0,523,5,5,83268,628,358,86,122,23,126,1524,20,46
11154,1,4,0,536,6,6,84431,635,363,85,132,25,133,1497,20,45
11155,1,0,0,483,5,5,80568,599,427,86,123,26,138,1845,25,47
11156,1,1,0,539,5,5,81463,662,468,85,145,27,156,2086,28,45
11157,1,2,0,503,4,4,82044,613,432,85,131,26,140,2019,27,54
11158,1,3,0,475,5,5,82767,574,397,85,125,26,135,2026,26,45
11159,1,4,0,519,5,5,83568,621,433,84,137,26,143,2181,28,47
11160,1,0,0,330,6,6,37639,876,569,83,93,28,215,1407,41,50
11161,1,1,0,343,5,5,37855,907,579,82,99,29,221,1232,36,50
11162,1,2,0,357,6,6,37901,943,595,83,105,29,233,1616,47,54
11163,1,3,0,321,5,5,38133,841,523,84,90,28,192,1351,39,54
11164,1,4,0,379,5,5,38271,989,622,82,123,33,251,1551,44,52
11170,1,0,0,158,6,6,23378,675,519,87,34,22,116,414,19,41
11171,1,1,0,157,5,5,23950,655,506,85,43,27,148,839,37,46
11172,1,2,0,161,4,4,24485,657,494,85,45,28,145,609,26,33
11173,1,3,0,151,5,5,24817,608,463,84,47,31,145,608,26,35
11174,1,4,0,163,6,6,25159,647,498,84,41,25,134,563,24,43
11175,1,0,0,462,5,5,61874,747,384,86,85,18,110,1280,23,39
11176,1,1,0,463,5,5,62777,738,362,86,78,17,100,1069,19,41
11177,1,2,0,473,5,5,63605,744,370,87,91,19,116,1262,22,40
11178,1,3,0,445,4,4,64135,694,339,87,88,20,111,1194,21,42
11179,1,4,0,498,5,5,65332,762,358,87,88,18,108,1108,19,43
11185,1,0,0,247,4,4,41818,591,521,85,53,22,159,975,25,38
11186,1,1,0,202,5,5,42908,471,412,86,40,20,112,778,19,52
11187,1,2,0,232,6,6,44075,526,478,87,44,19,127,716,17,51
11188,1,3,0,224,5,5,44971,498,472,84,70,31,182,1129,26,51
11189,1,4,0,220,5,5,45852,480,468,82,77,35,193,1715,39,45
11190,1,0,0,445,6,6,57999,767,473,86,96,22,155,1581,30,44
11191,1,1,0,420,5,5,58904,714,443,87,85,20,130,1189,22,46
11192,1,2,0,422,5,5,59741,706,433,86,87,21,131,1367,25,45
11193,1,3,0,415,4,4,60272,689,416,87,83,20,121,1154,21,42
11194,1,4,0,435,5,5,60722,717,443,86,94,22,134,1135,20,45
11195,1,0,0,168,5,5,69402,242,373,86,41,24,100,718,11,44
11196,1,1,0,166,5,5,74383,223,375,82,58,35,139,1656,23,60
11197,1,2,0,180,6,6,81092,222,362,86,44,24,92,1182,15,55
11198,1,3,0,156,5,5,86682,180,298,85,50,32,102,877,10,45
11199,1,4,0,277,5,5,90913,305,507,81,107,39,201,2088,24,50
11200,1,0,0,233,5,5,67924,342,522,81,90,39,164,1652,25,50
11201,1,1,0,220,4,4,71221,308,465,80,93,42,152,1827,26,52
11202,1,2,0,251,6,6,74935,334,482,77,116,46,183,2080,29,54
11203,1,3,0,231,6,6,78486,294,418,79,107,46,160,2022,27,51
11204,1,4,0,244,6,6,82110,298,412,76,123,50,173,2449,31,48
11205,1,0,0,220,5,5,27295,806,476,84,46,21,151,646,26,50
11206,1,1,0,213,6,6,27554,773,474,85,58,27,196,1124,45,57
11207,1,2,0,226,4,4,27793,813,503,82,64,28,206,1034,41,59
11208,1,3,0,232,4,4,27987,829,484,86,52,22,161,808,32,51
11209,1,4,0,240,4,4,28062,855,538,82,76,32,240,1135,45,45
11210,1,0,0,90,5,5,19869,454,418,82,36,40,170,505,27,50
11211,1,1,0,112,6,6,20651,543,496,82,40,36,187,689,35,42
11212,1,2,0,124,4,4,21243,585,534,82,38,31,168,614,31,49
11213,1,3,0,112,6,6,21983,510,459,80,46,41,193,852,41,48
11214,1,4,0,128,5,5,22899,560,508,83,48,38,191,664,31,37
11215,1,0,0,175,6,6,14565,1202,579,85,35,20,173,427,33,40
11216,1,1,0,170,6,6,14675,1158,563,84,40,24,186,531,41,40
11217,1,2,0,140,4,4,14738,950,466,84,31,22,145,418,32,62
11218,1,3,0,160,5,5,14881,1075,528,86,37,23,178,466,35,31
11219,1,4,0,151,5,5,14943,1010,506,86,30,20,163,508,38,40
11220,1,0,0,675,4,4,95447,707,410,86,125,18,124,1998,23,43
11221,1,1,0,635,4,4,97214,653,372,86,115,18,113,1596,18,51
11222,1,2,0,669,5,5,99338,674,384,87,123,18,120,1782,20,46
11223,1,3,0,613,5,5,100822,608,339,87,101,16,97,1292,14,34
11224,1,4,0,725,6,6,101850,712,405,87,118,16,118,2103,23,47
11225,1,0,0,410,4,4,61721,664,414,86,88,22,138,1330,24,48
11226,1,1,0,362,6,6,63048,574,359,85,79,22,121,1370,24,42
11227,1,2,0,390,5,5,64263,607,370,85,70,18,105,1166,20,38
11228,1,3,0,351,4,4,65559,535,326,85,72,20,103,1062,18,40
11229,1,4,0,372,5,5,66810,557,335,86,83,22,118,1273,21,48
11230,1,0,0,93,5,5,15923,586,495,83,29,31,156,421,28,45
11231,1,1,0,102,5,5,16420,620,529,83,31,30,161,471,30,48
11232,1,2,0,98,4,4,16821,580,481,84,39,40,195,589,37,55
11233,1,3,0,87,5,5,17251,503,391,85,30,34,145,507,31,56
11234,1,4,0,103,6,6,17715,580,468,83,37,36,180,579,35,53
11235,1,0,0,602,5,5,85126,707,431,86,92,15,128,1512,20,50
11236,1,1,0,599,4,4,87361,686,438,85,105,18,140,1617,20,50
11237,1,2,0,615,5,5,89654,686,432,86,95,15,121,1608,20,47
11238,1,3,0,559,4,4,92023,607,406,86,112,20,139,1983,24,42
11239,1,4,0,575,5,5,94025,612,402,86,105,18,127,1998,23,50
11240,1,0,0,732,4,4,81546,898,445,85,162,22,145,2184,30,38
11241,1,1,0,730,5,5,82872,881,435,85,179,24,155,2233,30,46
11242,1,2,0,716,4,4,84182,850,406,86,147,20,124,1826,24,40
11243,1,3,0,707,5,5,85054,831,406,85,163,23,142,2395,32,55
11244,1,4,0,744,4,4,86140,864,395,86,165,22,131,1953,26,46
11245,1,0,0,98,5,5,9312,1053,510,86,23,23,162,260,31,61
11246,1,1,0,96,5,5,9450,1018,550,83,22,23,187,365,43,50
11247,1,2,0,93,4,4,9561,974,471,85,22,24,153,260,30,52
11248,1,3,0,81,5,5,9676,838,410,85,22,27,158,302,35,27
11249,1,4,0,92,4,4,9797,938,473,83,26,29,192,394,45,31
11260,1,0,0,121,6,6,32020,378,407,85,29,24,84,480,16,55
11261,1,1,0,139,4,4,32281,431,439,84,46,33,122,654,21,54
11262,1,2,0,115,5,5,32464,354,368,84,30,26,82,470,15,45
11263,1,3,0,125,5,5,32636,383,388,84,33,26,87,584,19,48
11264,1,4,0,132,4,4,32718,403,399,84,28,21,73,423,14,44
11268,1,3,0,66,5,5,5732,1151,565,84,21,32,240,208,41,67
11270,1,0,0,229,6,6,53939,425,413,85,61,27,121,1191,23,52
11271,1,1,0,204,5,5,55209,370,356,83,70,34,132,1494,28,56
11272,1,2,0,249,6,6,56289,442,434,83,88,35,167,1619,30,37
11273,1,3,0,224,6,6,57587,388,383,83,73,33,135,1220,22,55
11274,1,4,0,244,6,6,58708,416,392,85,78,32,136,1416,25,54
11285,1,0,0,119,5,5,14514,819,427,84,33,28,150,356,27,52
11286,1,1,0,114,6,6,14723,773,416,84,27,24,148,504,38,33
11287,1,2,0,131,5,5,14821,884,467,82,38,29,170,425,32,44
11288,1,3,0,133,5,5,14908,889,467,84,41,31,192,520,39,47
11289,1,4,0,149,5,5,15109,986,535,82,41,27,201,572,42,63
11290,1,0,0,105,5,5,8241,1279,546,85,24,22,201,223,31,42
11291,1,1,0,84,6,6,8235,1025,462,85,21,25,189,274,38,48
11292,1,2,0,82,5,5,8226,993,437,84,21,26,190,344,48,52
11295,1,0,0,297,5,5,56064,530,347,87,59,20,103,1036,20,48
11296,1,1,0,324,6,6,57777,561,367,88,59,18,106,861,16,41
11297,1,2,0,327,6,6,59208,552,367,87,59,18,100,858,16,41
11298,1,3,0,291,5,5,60375,482,318,86,57,20,91,763,14,40
11299,1,4,0,362,4,4,61166,592,392,86,83,23,140,1463,26,45
11305,1,0,0,87,6,6,14793,587,439,85,25,29,153,423,31,60
11307,1,2,0,86,5,5,15707,547,376,85,21,25,104,359,25,54
11308,1,3,0,94,5,5,16145,580,419,86,24,26,138,616,41,38
11309,1,4,0,110,5,5,16748,656,468,86,23,21,114,388,25,22
11310,1,0,0,84,5,5,10277,817,522,83,27,32,243,464,50,48
11311,1,1,0,87,5,5,10274,846,500,85,24,28,224,491,53,50
11312,1,2,0,99,6,6,10232,967,556,86,21,21,189,405,44,61
11320,1,0,0,135,6,6,14423,936,459,84,29,22,147,333,26,62
11321,1,1,0,133,5,5,14686,906,468,84,32,24,184,615,47,72
11322,1,2,0,137,6,6,14819,924,449,85,31,23,166,492,38,48
11323,1,3,0,159,5,5,14914,1066,536,87,41,26,247,884,67,58
11324,1,4,0,138,5,5,14940,924,430,86,24,17,125,338,26,46
11325,1,0,0,148,6,6,17489,847,482,84,29,19,150,459,29,41
11326,1,1,0,136,5,5,17639,773,420,85,36,26,172,469,30,42
11327,1,2,0,145,5,5,17728,818,432,85,37,26,173,443,28,45
11328,1,3,0,144,4,4,17882,807,420,85,30,21,136,393,24,55
11329,1,4,0,150,5,5,18007,833,454,85,39,26,188,625,39,36
11330,1,0,0,210,5,5,21184,993,598,83,54,26,199,765,40,48
11331,1,1,0,182,5,5,21359,853,528,84,50,28,191,862,44,46
11332,1,2,0,203,5,5,21550,944,595,84,57,28,227,1014,52,59
11333,1,3,0,177,6,6,21618,820,501,82,45,26,156,540,27,50
11334,1,4,0,178,5,5,21685,822,505,84,46,26,158,598,30,54
11340,1,0,0,587,5,5,85863,684,373,87,117,20,128,1758,23,43
11341,1,1,0,618,5,5,87247,708,379,87,117,19,127,1741,22,48
11342,1,2,0,554,6,6,88856,623,333,86,89,16,93,1102,14,47
11343,1,3,0,542,6,6,90105,601,334,86,105,19,114,1915,24,50
11344,1,4,0,637,5,5,91018,700,388,86,138,22,147,2106,26,46
11345,1,0,0,421,4,4,98946,426,456,83,126,30,139,2446,26,40
11346,1,1,0,436,5,5,104087,419,444,82,127,29,131,2036,21,37
11347,1,2,0,475,5,5,108372,438,458,83,150,32,148,2752,27,44
11348,1,3,0,460,5,5,112019,411,416,81,171,37,159,2531,24,40
11349,1,4,0,534,6,6,115385,463,461,83,167,31,152,2526,23,49
11350,1,0,0,136,4,4,19762,688,532,84,42,31,206,652,35,62
11351,1,1,0,122,5,5,20236,603,465,84,36,30,169,743,40,39
11352,1,2,0,120,5,5,20637,582,448,81,43,36,192,633,33,56
11353,1,3,0,137,5,5,21038,651,493,83,40,29,180,667,34,58
11354,1,4,0,162,6,6,21426,756,565,81,60,37,252,714,36,48
11355,1,0,0,332,4,4,106267,313,483,79,133,40,157,2952,29,54
11356,1,1,0,369,4,4,112451,328,528,80,141,38,168,2589,24,45
11357,1,2,0,393,6,6,119175,330,517,81,145,37,152,2829,24,48
11358,1,3,0,332,5,5,126188,263,410,80,125,38,125,2583,21,48
11359,1,4,0,400,5,5,133367,300,455,81,155,39,151,3241,25,55
11360,1,0,0,166,5,5,45928,362,402,82,50,30,129,665,15,46
11361,1,1,0,169,5,5,47452,356,402,82,52,30,126,753,17,38
11362,1,2,0,164,6,6,48793,337,370,84,53,32,129,917,20,47
11363,1,3,0,152,4,4,49960,305,325,82,54,36,124,756,16,51
11364,1,4,0,207,5,5,51294,403,416,81,72,35,159,1170,24,55
11365,1,0,0,428,4,4,77132,554,450,84,131,30,149,2267,31,48
11366,1,1,0,402,5,5,78077,514,421,82,128,32,144,2140,29,52
11367,1,2,0,378,5,5,79016,479,387,82,113,30,127,2153,29,57
11368,1,3,0,407,5,5,79670,511,390,84,117,29,122,1650,22,50
11369,1,4,0,405,5,5,80219,504,377,82,138,34,142,2079,28,42
11415,1,0,0,3262,5,5,586997,556,442,85,788,24,145,13860,25,49
11416,1,1,0,3033,6,6,597998,507,402,86,729,24,130,12328,22,46
11417,1,2,0,3449,5,5,610644,565,449,85,869,25,150,14539,25,48
11418,1,3,0,3013,5,5,623156,484,384,85,755,25,126,12745,22,46
11419,1,4,0,3391,4,4,635834,533,425,85,866,26,141,14684,25,49
11425,1,0,0,383,4,4,47587,805,474,83,103,27,164,1403,33,48
11426,1,1,0,363,4,4,47703,761,442,83,121,33,192,1807,42,50
11427,1,2,0,362,5,5,47967,755,425,84,103,28,166,1606,37,50
11428,1,3,0,396,4,4,48288,820,468,82,122,31,196,1909,44,52
11429,1,4,0,424,5,5,48532,874,467,83,128,30,184,1633,38,41
11430,1,0,0,86,5,5,8669,992,531,83,25,29,252,435,56,60
11434,1,4,0,83,6,6,8324,998,484,82,29,35,226,275,37,34
11440,1,0,0,390,5,5,80655,483,498,77,172,44,217,3321,43,51
11441,1,1,0,360,5,5,81634,441,447,79,153,43,186,2922,38,52
11442,1,2,0,419,5,5,82887,506,505,80,165,39,192,3330,42,45
11443,1,3,0,383,6,6,83756,458,441,81,151,40,168,2523,32,44
11444,1,4,0,411,6,6,84583,486,467,81,157,38,174,2967,37,57
11450,1,0,0,115,5,5,14087,819,561,81,38,33,229,645,50,41
11451,1,1,0,95,5,5,14204,668,433,82,29,30,164,436,34,48
11452,1,2,0,103,4,4,14351,718,439,83,34,33,184,605,46,50
11453,1,3,0,106,5,5,14386,735,434,84,31,29,162,488,37,27
11454,1,4,0,119,6,6,14456,820,504,82,45,38,247,735,56,40
11456,1,1,0,46,5,5,13602,335,625,71,27,59,263,512,39,47
11459,1,4,0,43,5,5,13685,314,509,74,22,51,193,428,32,51
11463,1,3,0,51,6,6,5991,851,582,82,20,39,257,213,39,55
11495,1,0,0,35,5,5,5798,608,590,70,20,57,320,463,84,55
11510,1,0,0,432,5,5,51797,834,499,80,164,38,234,2588,55,57
11511,1,1,0,507,4,4,52208,971,548,81,159,31,213,2278,49,45
11512,1,2,0,482,4,4,52798,912,488,81,148,31,173,1694,36,52
11513,1,3,0,524,5,5,53505,979,529,82,149,28,189,2146,45,49
11514,1,4,0,486,6,6,54122,898,482,81,153,32,202,2182,46,51
11515,1,0,0,112,6,6,30869,363,448,77,46,41,165,902,30,61
11516,1,1,0,112,6,6,30621,366,455,77,52,46,177,996,34,56
11517,1,2,0,118,6,6,30595,386,458,79,45,38,151,880,30,56
11518,1,3,0,130,5,5,30779,422,470,78,56,43,180,943,32,59
11519,1,4,0,127,6,6,31094,408,453,78,51,40,160,848,29,61
11520,1,0,0,1711,6,6,286806,597,428,85,422,25,134,6926,26,46
11521,1,1,0,1629,4,4,294483,553,391,85,441,27,136,7057,26,44
11522,1,2,0,1819,5,5,302736,601,425,84,495,27,145,7427,26,48
11523,1,3,0,1787,5,5,310910,575,410,84,502,28,145,8230,29,51
11524,1,4,0,1832,4,4,318742,575,403,84,479,26,130,6660,23,45
11530,1,0,0,169,6,6,24827,682,459,82,42,25,134,706,31,48
11531,1,1,0,162,5,5,25236,643,415,80,56,35,167,897,39,41
11532,1,2,0,186,5,5,25550,729,469,78,71,38,202,1085,46,52
11533,1,3,0,196,6,6,25754,762,476,82,66,34,189,946,40,38
11534,1,4,0,190,6,6,26205,726,424,82,59,31,150,696,29,54
11545,1,0,0,472,5,5,97253,485,524,82,163,34,190,2952,32,46
11546,1,1,0,457,5,5,100534,454,501,80,174,38,192,3520,37,57
11547,1,2,0,465,5,5,103812,448,494,78,182,39,194,3808,38,47
11548,1,3,0,489,4,4,107247,456,496,80,195,40,202,3490,34,50
11549,1,4,0,464,4,4,111694,415,448,81,168,36,166,3140,30,45
11560,1,0,0,106,4,4,17722,598,457,82,32,30,159,727,44,59
11561,1,1,0,107,5,5,17910,597,422,82,29,27,129,447,27,45
11562,1,2,0,128,5,5,18068,708,486,84,30,23,141,483,29,60
11563,1,3,0,104,6,6,18312,568,371,83,31,30,130,429,26,58
11564,1,4,0,118,4,4,18609,634,413,82,40,34,172,683,40,45
11570,1,0,0,97,5,5,19347,501,426,83,38,39,175,654,36,60
11571,1,1,0,108,4,4,19646,550,460,81,43,40,188,676,37,49
11572,1,2,0,123,6,6,19918,618,515,84,37,30,164,779,42,65
11573,1,3,0,107,6,6,20335,526,446,80,42,39,181,678,36,50
11574,1,4,0,103,6,6,20759,496,403,80,35,34,142,605,31,46
11575,1,0,0,687,5,5,155350,442,485,79,270,39,177,4539,30,53
11576,1,1,0,681,5,5,158184,430,468,78,295,43,188,5632,37,52
11577,1,2,0,807,5,5,161195,501,541,79,315,39,193,5714,37,50
11578,1,3,0,780,4,4,164403,474,500,80,297,38,178,5018,32,50
11579,1,4,0,740,5,5,168542,439,462,81,270,36,158,5257,33,45
11585,1,0,0,314,6,6,57871,543,495,82,102,32,178,1814,33,58
11586,1,1,0,279,5,5,57663,484,446,82,90,32,154,1481,27,44
11587,1,2,0,301,4,4,57426,524,466,83,90,30,150,1674,31,50
11588,1,3,0,319,4,4,57581,554,472,82,111,35,177,1446,27,46
11589,1,4,0,332,4,4,57798,574,486,82,106,32,170,1678,31,52
11605,1,0,0,65,5,5,10354,628,493,80,27,42,215,514,53,56
11606,1,1,0,66,4,4,10447,632,489,77,31,47,248,511,53,45
11608,1,3,0,65,4,4,10671,609,433,79,23,35,164,324,33,39
11609,1,4,0,69,5,5,10861,635,445,79,26,38,192,444,45,54
11610,1,0,0,1276,6,6,217238,588,482,84,384,30,163,5626,28,48
11611,1,1,0,1294,4,4,222722,581,463,83,395,30,158,5881,28,44
11612,1,2,0,1390,6,6,227751,610,484,83,440,32,170,6767,32,47
11613,1,3,0,1318,4,4,233291,565,443,83,402,30,150,5939,27,50
11614,1,4,0,1517,5,5,238112,637,492,83,482,32,174,7374,33,48
11620,1,0,0,37,6,6,9755,376,563,58,22,61,260,709,75,64
11622,1,2,0,43,5,5,9153,472,927,71,24,56,328,614,69,38
11624,1,4,0,35,5,5,8935,396,667,66,21,60,283,515,59,52
11635,1,0,0,215,4,4,27332,786,459,85,57,27,151,841,34,61
11636,1,1,0,182,4,4,27595,660,356,88,37,20,90,430,17,38
11637,1,2,0,207,4,4,28058,737,407,85,51,24,122,661,26,53
11638,1,3,0,187,5,5,28519,656,363,84,51,27,123,602,24,44
11639,1,4,0,197,6,6,28804,683,371,84,58,29,136,777,30,46
11670,1,0,0,512,6,6,75939,674,445,85,128,25,138,1837,26,42
11671,1,1,0,541,6,6,77110,702,461,84,145,27,157,2232,32,50
11672,1,2,0,535,5,5,78427,682,440,85,124,23,129,1679,23,47
11673,1,3,0,538,5,5,79786,674,424,85,150,28,149,2053,28,48
11674,1,4,0,601,4,4,80788,744,473,84,159,26,159,2481,34,43
11680,1,0,0,291,6,6,41367,704,500,83,82,28,193,1444,38,45
11681,1,1,0,322,4,4,41010,785,587,82,96,30,235,1714,45,58
11682,1,2,0,335,4,4,41092,815,605,83,98,29,241,1716,45,51
11683,1,3,0,297,5,5,41005,724,514,85,81,27,195,1248,33,40
11684,1,4,0,318,6,6,41431,768,552,84,99,31,234,1750,46,50
11685,1,0,0,121,5,5,20293,596,418,84,30,25,111,405,22,40
11686,1,1,0,135,6,6,20640,654,440,84,34,25,118,402,21,41
11687,1,2,0,143,4,4,21042,680,466,84,42,29,163,635,33,69
11688,1,3,0,162,6,6,21445,755,516,82,53,33,201,942,48,43
11689,1,4,0,133,5,5,21706,613,395,83,36,27,116,420,21,53
11690,1,0,0,56,6,6,12199,459,384,77,30,54,191,549,48,53
11691,1,1,0,70,5,5,12421,564,514,79,29,41,216,677,58,59
11692,1,2,0,77,5,5,12604,611,528,84,32,42,199,570,48,38
11693,1,3,0,73,5,5,12747,573,484,79,34,47,197,469,39,53
11694,1,4,0,64,6,6,12957,494,378,76,34,53,184,422,35,50
11695,1,0,0,125,6,6,16291,766,527,80,48,39,233,754,50,50
11696,1,1,0,139,4,4,16264,854,563,81,49,35,219,594,40,52
11697,1,2,0,152,5,5,16268,932,614,79,61,40,282,828,56,45
11698,1,3,0,128,6,6,16261,786,502,84,47,36,219,757,51,50
11699,1,4,0,141,5,5,16217,871,560,80,52,37,257,909,62,62
11700,1,0,0,191,5,5,17994,1059,630,82,59,31,262,1173,72,52
11701,1,1,0,156,4,4,18030,863,502,82,48,31,209,889,55,37
11702,1,2,0,162,4,4,18124,896,484,82,43,26,168,492,30,44
11703,1,3,0,134,4,4,18126,738,406,82,44,33,186,739,46,39
11704,1,4,0,179,4,4,18031,991,490,85,45,25,169,524,33,60
11705,1,0,0,1071,5,5,152099,704,429,84,281,26,152,4332,31,49
11706,1,1,0,1052,6,6,156244,673,396,85,264,25,140,4355,31,46
11707,1,2,0,1034,6,6,160469,644,375,85,240,23,122,3832,26,51
11708,1,3,0,1131,4,4,165129,685,395,85,284,25,134,3951,26,46
11709,1,4,0,1164,4,4,169646,686,393,84,294,25,135,4127,27,44
11710,1,0,0,86,4,4,12753,674,431,81,27,31,166,371,32,48
11711,1,1,0,110,6,6,12774,861,529,81,30,27,187,528,46,57
11712,1,2,0,110,6,6,12947,850,480,81,38,34,200,448,38,58
11713,1,3,0,91,5,5,13070,696,368,82,25,28,112,222,19,68
11714,1,4,0,120,6,6,13099,916,537,82,25,21,179,528,45,56
11715,1,0,0,642,5,5,83251,772,497,84,159,25,172,2572,34,50
11716,1,1,0,589,6,6,84113,700,439,84,148,25,156,2439,32,48
11717,1,2,0,627,6,6,84890,739,464,84,170,27,175,2490,32,49
11718,1,3,0,582,6,6,85875,678,418,84,158,27,159,2391,31,46
11719,1,4,0,592,6,6,86478,685,416,84,164,28,162,2469,31,46
11730,1,0,0,465,5,5,94606,492,511,80,169,36,189,3323,37,49
