,Areas,Area Code,Regions,Year Code,year,Gender Code,Gender,Fatalities,Percentage:Hypertension,Percentage:Diabetes,Inhabitants,Fatalities_per_100000,Age_std_mortality,MeanAge,PrematureFatalities,PrematureFatalitiesPercent,PrematureFatalityASR,PotentialLifeLost,PLLper1000,PotentialAvoidableFatalities,PAFpercent
13090,Local Government Area (LGA),1,Bayside (A),0,2015,2,Persons,1012.0,4.909,4.908855818478864,159059.0,636.2,515.3,83.0,303.0,29.9,199.4,5067.0,34.2,160,52.8
13091,Local Government Area (LGA),1,Bayside (A),1,2016,2,Persons,1041.0,4.182,4.181807279421113,164505.0,632.6,510.5,83.0,317.0,30.5,201.3,5140.0,33.5,138,43.6
13092,Local Government Area (LGA),1,Bayside (A),2,2017,2,Persons,1003.0,4.7,4.699677235161817,170275.0,589.0,482.7,83.0,296.0,29.5,180.6,5053.0,31.8,145,49.1
13093,Local Government Area (LGA),1,Bayside (A),3,2018,2,Persons,1037.0,5.813,5.8125335138628795,174350.0,594.8,493.3,83.0,301.0,29.0,182.0,4976.0,30.6,149,49.5
13094,Local Government Area (LGA),1,Bayside (A),4,2019,2,Persons,999.0,4.03,4.03008718654379,178600.0,559.6,463.0,83.0,294.0,29.4,172.6,5050.0,30.3,138,46.9
13095,Local Government Area (LGA),1,Bega Valley (A),0,2015,2,Persons,356.0,4.034,4.034073222317386,33725.0,1054.1,612.9,79.0,128.0,36.0,270.5,1780.0,58.8,60,47.2
13096,Local Government Area (LGA),1,Bega Valley (A),1,2016,2,Persons,362.0,4.523,4.523012222561505,33941.0,1066.5,597.5,82.5,112.0,31.0,231.4,1648.0,54.2,66,58.8
13097,Local Government Area (LGA),1,Bega Valley (A),2,2017,2,Persons,382.0,4.632,4.631575555506419,34104.0,1119.4,623.2,81.0,130.0,34.2,268.3,2075.0,68.1,64,49.2
13098,Local Government Area (LGA),1,Bega Valley (A),3,2018,2,Persons,398.0,5.983,5.982610959236383,34270.0,1162.8,627.3,81.0,123.0,30.8,232.2,1774.0,57.9,66,54.0
13099,Local Government Area (LGA),1,Bega Valley (A),4,2019,2,Persons,362.0,5.639,5.6388182194969465,34407.0,1053.5,569.1,81.0,122.0,33.8,230.8,1430.0,46.6,50,40.8
13100,Local Government Area (LGA),1,Bellingen (A),0,2015,2,Persons,107.0,5.519,5.51930006456877,12911.0,825.1,510.8,81.0,35.0,32.9,203.4,489.0,41.7,21,59.0
13101,Local Government Area (LGA),1,Bellingen (A),1,2016,2,Persons,128.0,5.375,5.375208287097684,12940.0,992.9,623.2,78.5,40.0,31.4,229.9,632.0,53.8,18,44.6
13102,Local Government Area (LGA),1,Bellingen (A),2,2017,2,Persons,125.0,4.242,4.241865508682035,12956.0,963.8,577.5,80.0,40.0,32.1,212.3,551.0,47.0,22,55.8
13103,Local Government Area (LGA),1,Bellingen (A),3,2018,2,Persons,126.0,5.818,5.818098898773935,12958.0,976.0,584.2,77.0,46.0,36.2,240.1,639.0,54.6,22,48.9
13104,Local Government Area (LGA),1,Bellingen (A),4,2019,2,Persons,142.0,4.708,4.708446224875424,12993.0,1089.4,658.3,78.0,48.0,34.2,270.1,664.0,56.8,24,49.0
13105,Local Government Area (LGA),1,Berrigan (A),0,2015,2,Persons,98.0,5.832,5.832056088525367,8568.0,1147.1,623.4,79.0,34.0,34.5,280.7,465.0,61.4,21,61.5
13106,Local Government Area (LGA),1,Berrigan (A),1,2016,2,Persons,97.0,4.887,4.886616517471609,8612.0,1121.0,635.4,80.0,35.0,36.0,323.7,657.0,86.2,17,47.5
13107,Local Government Area (LGA),1,Berrigan (A),2,2017,2,Persons,97.0,4.077,4.076762396395733,8679.0,1112.3,541.4,83.0,35.0,36.0,248.8,351.0,45.9,18,52.5
13108,Local Government Area (LGA),1,Berrigan (A),3,2018,2,Persons,77.0,5.57,5.5700744351757745,8721.0,887.6,416.1,85.0,20.0,25.8,139.4,190.0,24.8,12,60.9
13109,Local Government Area (LGA),1,Berrigan (A),4,2019,2,Persons,109.0,4.326,4.326284991268146,8757.0,1241.4,604.2,81.0,30.0,28.0,232.2,396.0,51.7,13,42.9
13110,Local Government Area (LGA),1,Blacktown (C),0,2015,2,Persons,1565.0,4.518,4.51785926512242,339451.0,461.1,588.6,76.0,749.0,47.9,249.4,13617.0,41.7,391,52.2
13111,Local Government Area (LGA),1,Blacktown (C),1,2016,2,Persons,1574.0,5.793,5.792568185513257,348037.0,452.1,580.3,76.0,747.0,47.4,244.1,12631.0,37.7,405,54.2
13112,Local Government Area (LGA),1,Blacktown (C),2,2017,2,Persons,1660.0,4.37,4.369536639974198,357606.0,464.1,588.8,77.0,743.0,44.7,231.7,13271.0,38.6,371,49.9
13113,Local Government Area (LGA),1,Blacktown (C),3,2018,2,Persons,1592.0,5.552,5.551786989113724,366039.0,434.8,542.8,77.0,702.0,44.1,210.3,12742.0,36.2,340,48.5
13114,Local Government Area (LGA),1,Blacktown (C),4,2019,2,Persons,1688.0,4.311,4.310728792136428,374410.0,450.9,554.2,77.0,748.0,44.3,220.9,12904.0,35.9,357,47.9
13115,Local Government Area (LGA),1,Bland (A),0,2015,2,Persons,52.0,4.314,4.313585853471413,6029.0,865.4,538.6,77.0,20.0,38.5,279.4,208.0,38.3,8,40.0
13116,Local Government Area (LGA),1,Bland (A),1,2016,2,Persons,66.0,4.975,4.9751201820029545,6027.0,1098.6,638.5,79.0,22.0,33.4,293.2,354.0,65.5,10,45.5
13118,Local Government Area (LGA),1,Bland (A),3,2018,2,Persons,55.0,4.868,4.86849906657683,5996.0,920.4,536.0,78.0,22.0,40.0,281.0,273.0,50.7,11,50.0
13119,Local Government Area (LGA),1,Bland (A),4,2019,2,Persons,70.0,4.846,4.846433504212066,5990.0,1171.8,622.8,79.0,21.0,30.1,272.5,262.0,48.7,12,57.1
13122,Local Government Area (LGA),1,Blayney (A),2,2017,2,Persons,75.0,5.451,5.451094240647815,7350.0,1018.7,720.2,80.0,26.0,34.7,284.3,295.0,43.5,13,50.0
13123,Local Government Area (LGA),1,Blayney (A),3,2018,2,Persons,50.0,5.128,5.1283253511013385,7332.0,680.8,515.2,76.5,21.0,42.0,249.0,293.0,43.3,10,47.6
13124,Local Government Area (LGA),1,Blayney (A),4,2019,2,Persons,57.0,4.845,4.845215929217758,7370.0,772.1,527.9,79.0,25.0,43.9,262.7,301.0,44.4,16,64.0
13125,Local Government Area (LGA),1,Blue Mountains (C),0,2015,2,Persons,565.0,5.131,5.131499190169639,78880.0,716.8,531.2,82.0,204.0,36.0,206.3,3400.0,46.3,93,45.9
13126,Local Government Area (LGA),1,Blue Mountains (C),1,2016,2,Persons,620.0,4.433,4.432583749699546,78828.0,786.5,573.5,82.5,185.0,29.9,175.4,2460.0,33.6,90,48.7
13127,Local Government Area (LGA),1,Blue Mountains (C),2,2017,2,Persons,600.0,4.405,4.405104025348844,79042.0,759.4,557.0,80.0,198.0,33.1,191.2,3001.0,40.9,92,46.5
13128,Local Government Area (LGA),1,Blue Mountains (C),3,2018,2,Persons,622.0,5.062,5.061770282608977,79277.0,785.2,563.3,81.0,209.0,33.5,200.7,2870.0,39.1,90,42.9
13129,Local Government Area (LGA),1,Blue Mountains (C),4,2019,2,Persons,580.0,5.004,5.004292884737196,79209.0,732.3,508.3,81.0,195.0,33.5,177.1,2539.0,34.8,100,51.6
13145,Local Government Area (LGA),1,Broken Hill (C),0,2015,2,Persons,217.0,4.833,4.8328314338809495,18360.0,1181.9,708.1,81.0,68.0,31.3,308.5,1022.0,62.0,39,57.4
13146,Local Government Area (LGA),1,Broken Hill (C),1,2016,2,Persons,243.0,5.625,5.624805002293705,18114.0,1341.5,794.7,80.0,94.0,38.7,416.6,1353.0,83.0,47,50.0
13147,Local Government Area (LGA),1,Broken Hill (C),2,2017,2,Persons,207.0,5.357,5.3571529001999005,17883.0,1157.5,677.1,82.0,74.0,35.7,340.5,1113.0,69.3,35,47.3
13148,Local Government Area (LGA),1,Broken Hill (C),3,2018,2,Persons,208.0,4.79,4.790425886391447,17715.0,1174.1,693.5,81.0,74.0,35.6,342.3,1188.0,74.8,41,55.4
13149,Local Government Area (LGA),1,Broken Hill (C),4,2019,2,Persons,238.0,4.833,4.832937047427222,17479.0,1361.6,777.8,81.0,78.0,32.8,359.5,1159.0,74.2,48,61.5
13150,Local Government Area (LGA),1,Burwood (A),0,2015,2,Persons,234.0,5.793,5.792823001086602,37939.0,616.9,475.7,84.0,62.0,26.6,181.0,991.0,28.2,31,49.3
13151,Local Government Area (LGA),1,Burwood (A),1,2016,2,Persons,232.0,4.705,4.705381355080184,38574.0,600.7,469.0,84.0,60.0,26.1,173.0,1171.0,32.7,29,48.1
13152,Local Government Area (LGA),1,Burwood (A),2,2017,2,Persons,227.0,4.713,4.712735671776501,39421.0,576.7,461.2,83.0,71.0,31.4,197.0,1275.0,34.8,35,48.4
13153,Local Government Area (LGA),1,Burwood (A),3,2018,2,Persons,185.0,5.142,5.141592302581049,40019.0,462.7,358.3,84.0,50.0,27.2,135.1,776.0,20.9,26,50.7
13154,Local Government Area (LGA),1,Burwood (A),4,2019,2,Persons,224.0,4.028,4.027534167134753,40846.0,548.7,409.5,84.0,60.0,26.8,154.3,929.0,24.5,29,48.7
13155,Local Government Area (LGA),1,Byron (A),0,2015,2,Persons,225.0,5.484,5.484177683112235,32807.0,685.7,546.3,80.0,88.0,38.9,211.8,1455.0,47.1,43,49.4
13156,Local Government Area (LGA),1,Byron (A),1,2016,2,Persons,205.0,5.425,5.425389022556251,33399.0,613.7,489.8,77.0,78.0,37.9,182.8,1194.0,38.0,40,52.0
13157,Local Government Area (LGA),1,Byron (A),2,2017,2,Persons,229.0,4.693,4.6932303139929346,33891.0,675.1,532.9,79.0,82.0,36.0,180.8,1139.0,35.7,33,40.3
13158,Local Government Area (LGA),1,Byron (A),3,2018,2,Persons,231.0,5.662,5.662322646095525,34416.0,671.1,525.3,78.0,89.0,38.4,185.2,1279.0,39.5,41,46.6
13159,Local Government Area (LGA),1,Byron (A),4,2019,2,Persons,258.0,4.322,4.322181468340879,34936.0,738.1,590.1,81.0,92.0,35.5,196.2,1424.0,43.4,47,51.7
13160,Local Government Area (LGA),1,Cabonne (A),0,2015,2,Persons,91.0,5.916,5.915825292163094,13469.0,678.7,531.9,79.0,37.0,40.7,230.0,550.0,43.9,22,59.6
13161,Local Government Area (LGA),1,Cabonne (A),1,2016,2,Persons,101.0,5.2,5.19967731947754,13579.0,745.8,584.4,78.0,38.0,37.6,222.7,516.0,40.9,19,49.3
13162,Local Government Area (LGA),1,Cabonne (A),2,2017,2,Persons,92.0,5.679,5.6790559532039175,13693.0,671.2,503.2,80.0,29.0,31.9,164.5,414.0,32.6,18,62.5
13163,Local Government Area (LGA),1,Cabonne (A),3,2018,2,Persons,95.0,5.171,5.171267126447967,13798.0,691.0,503.8,80.0,35.0,36.7,197.2,503.0,39.5,14,40.4
13164,Local Government Area (LGA),1,Cabonne (A),4,2019,2,Persons,119.0,5.497,5.49740131471781,13880.0,854.7,597.5,79.0,41.0,34.3,214.8,515.0,40.3,22,53.8
13165,Local Government Area (LGA),1,Camden (A),0,2015,2,Persons,325.0,4.755,4.754763869283655,74020.0,439.5,551.4,80.0,122.0,37.5,187.9,2187.0,30.7,63,51.5
13166,Local Government Area (LGA),1,Camden (A),1,2016,2,Persons,342.0,5.544,5.543556070202195,80257.0,426.4,554.3,78.0,126.0,36.8,177.4,2425.0,31.4,60,47.5
13167,Local Government Area (LGA),1,Camden (A),2,2017,2,Persons,340.0,4.279,4.279049800722194,86848.0,391.8,524.3,81.0,121.0,35.6,165.1,2000.0,23.9,59,48.8
13168,Local Government Area (LGA),1,Camden (A),3,2018,2,Persons,365.0,5.117,5.117088345790023,93868.0,389.2,529.7,78.0,141.0,38.7,178.0,2472.0,27.3,59,41.8
13169,Local Government Area (LGA),1,Camden (A),4,2019,2,Persons,444.0,5.295,5.29481762768044,101511.0,437.6,614.5,79.0,160.0,36.1,191.1,2785.0,28.4,78,48.8
13170,Local Government Area (LGA),1,Campbelltown (C) (NSW),0,2015,2,Persons,800.0,5.703,5.702975893184105,158581.0,504.3,621.6,76.0,374.0,46.8,246.2,6713.0,44.0,196,52.5
13171,Local Government Area (LGA),1,Campbelltown (C) (NSW),1,2016,2,Persons,847.0,5.104,5.103901070589252,161553.0,524.6,624.7,75.0,414.0,48.8,257.9,6664.0,43.0,230,55.6
13172,Local Government Area (LGA),1,Campbelltown (C) (NSW),2,2017,2,Persons,846.0,4.473,4.4731802076063545,164654.0,513.8,608.3,77.0,364.0,43.0,221.4,5861.0,37.1,195,53.6
13173,Local Government Area (LGA),1,Campbelltown (C) (NSW),3,2018,2,Persons,869.0,5.955,5.955440011213255,167821.0,517.9,589.2,75.0,418.0,48.1,248.4,7096.0,44.2,203,48.4
13174,Local Government Area (LGA),1,Campbelltown (C) (NSW),4,2019,2,Persons,1010.0,5.725,5.724885869728949,170741.0,591.3,659.7,76.0,468.0,46.3,268.3,8017.0,49.1,217,46.5
13175,Local Government Area (LGA),1,Canada Bay (A),0,2015,2,Persons,469.0,4.889,4.888753596089435,90650.0,517.3,405.5,84.0,132.0,28.2,145.6,2133.0,25.2,58,43.6
13176,Local Government Area (LGA),1,Canada Bay (A),1,2016,2,Persons,462.0,5.839,5.839212823737191,92533.0,499.8,381.4,84.0,122.0,26.3,129.1,1849.0,21.4,51,41.7
13177,Local Government Area (LGA),1,Canada Bay (A),2,2017,2,Persons,475.0,5.617,5.617185189567292,94164.0,504.4,384.1,84.0,118.0,24.9,122.8,1732.0,19.8,57,47.8
13178,Local Government Area (LGA),1,Canada Bay (A),3,2018,2,Persons,491.0,4.573,4.572866292854984,95095.0,516.8,380.1,85.0,133.0,27.1,133.0,2188.0,24.7,61,45.8
13179,Local Government Area (LGA),1,Canada Bay (A),4,2019,2,Persons,567.0,5.398,5.398372138256647,96232.0,589.3,432.8,85.0,151.0,26.6,151.1,2560.0,28.6,67,44.2
13180,Local Government Area (LGA),1,Canterbury-Bankstown (A),0,2015,2,Persons,2184.0,4.229,4.228740111033996,356420.0,612.8,513.3,82.0,697.0,31.9,204.3,11425.0,34.3,330,47.4
13181,Local Government Area (LGA),1,Canterbury-Bankstown (A),1,2016,2,Persons,2187.0,4.189,4.189438589824655,361857.0,604.3,506.7,82.0,704.0,32.2,201.0,11450.0,33.8,353,50.1
13182,Local Government Area (LGA),1,Canterbury-Bankstown (A),2,2017,2,Persons,2103.0,5.686,5.686083113099289,368584.0,570.6,476.7,82.0,653.0,31.0,184.6,11286.0,32.7,301,46.2
13183,Local Government Area (LGA),1,Canterbury-Bankstown (A),3,2018,2,Persons,2146.0,4.31,4.310410077923331,373468.0,574.6,476.3,82.0,716.0,33.4,197.0,12081.0,34.6,333,46.5
13184,Local Government Area (LGA),1,Canterbury-Bankstown (A),4,2019,2,Persons,2250.0,5.803,5.802558331845641,377771.0,595.5,494.4,81.0,758.0,33.7,205.4,12921.0,36.6,361,47.6
13190,Local Government Area (LGA),1,Central Coast (C) (NSW),0,2015,2,Persons,3237.0,4.834,4.834315495869948,333264.0,971.3,595.4,82.0,1026.0,31.7,255.0,14663.0,48.5,495,48.2
13191,Local Government Area (LGA),1,Central Coast (C) (NSW),1,2016,2,Persons,3301.0,4.931,4.930935644550382,336611.0,980.7,593.0,83.0,971.0,29.4,236.5,13937.0,45.7,474,48.8
13192,Local Government Area (LGA),1,Central Coast (C) (NSW),2,2017,2,Persons,3229.0,4.847,4.847361459264362,339442.0,951.3,577.9,82.0,979.0,30.3,237.9,14025.0,45.6,475,48.5
13193,Local Government Area (LGA),1,Central Coast (C) (NSW),3,2018,2,Persons,3324.0,4.815,4.814678343147266,341741.0,972.7,590.1,82.0,1032.0,31.0,245.6,14641.0,47.4,514,49.8
13194,Local Government Area (LGA),1,Central Coast (C) (NSW),4,2019,2,Persons,3354.0,5.795,5.7947880810967725,344016.0,975.0,588.8,82.0,1039.0,31.0,243.7,14688.0,47.3,491,47.3
13200,Local Government Area (LGA),1,Cessnock (C),0,2015,2,Persons,481.0,4.619,4.6191924875603245,55922.0,859.6,722.5,79.5,174.0,36.1,274.7,2785.0,53.1,102,58.4
13201,Local Government Area (LGA),1,Cessnock (C),1,2016,2,Persons,459.0,4.916,4.915690038743057,56743.0,809.0,688.1,79.0,163.0,35.4,254.7,2526.0,47.5,83,51.0
13202,Local Government Area (LGA),1,Cessnock (C),2,2017,2,Persons,450.0,5.106,5.10558922285341,57635.0,780.4,653.7,79.0,169.0,37.5,251.2,2478.0,45.9,81,48.2
13203,Local Government Area (LGA),1,Cessnock (C),3,2018,2,Persons,492.0,5.272,5.271598263392716,59123.0,832.7,701.6,79.0,196.0,39.9,290.5,2976.0,53.7,102,52.1
13204,Local Government Area (LGA),1,Cessnock (C),4,2019,2,Persons,518.0,4.536,4.536034901127612,60080.0,862.3,725.3,78.0,205.0,39.5,296.8,3267.0,58.1,82,40.1
13205,Local Government Area (LGA),1,Clarence Valley (A),0,2015,2,Persons,566.0,5.43,5.429793257037257,51545.0,1098.1,622.3,80.0,209.0,36.9,286.0,2785.0,60.3,99,47.3
13206,Local Government Area (LGA),1,Clarence Valley (A),1,2016,2,Persons,557.0,5.933,5.9332993859858245,51623.0,1079.5,585.0,81.0,182.0,32.6,245.0,2501.0,54.3,80,44.3
13207,Local Government Area (LGA),1,Clarence Valley (A),2,2017,2,Persons,563.0,5.539,5.538978676098685,51672.0,1090.1,591.0,81.0,171.0,30.3,244.1,2607.0,56.7,93,54.3
13208,Local Government Area (LGA),1,Clarence Valley (A),3,2018,2,Persons,538.0,4.69,4.689988957548286,51707.0,1041.0,553.7,81.0,162.0,30.0,224.9,2221.0,48.4,87,53.6
13209,Local Government Area (LGA),1,Clarence Valley (A),4,2019,2,Persons,580.0,5.41,5.4100422201779494,51762.0,1121.3,607.2,81.0,207.0,35.6,299.9,3105.0,67.9,114,55.1
13215,Local Government Area (LGA),1,Coffs Harbour (C),0,2015,2,Persons,616.0,4.164,4.163570527673339,73768.0,835.7,536.2,82.0,205.0,33.3,225.7,2995.0,44.6,88,43.1
13216,Local Government Area (LGA),1,Coffs Harbour (C),1,2016,2,Persons,684.0,4.487,4.486544381465269,74681.0,916.2,575.9,82.0,208.0,30.4,226.1,3115.0,45.9,110,52.7
13217,Local Government Area (LGA),1,Coffs Harbour (C),2,2017,2,Persons,662.0,5.341,5.340734706963398,75521.0,876.4,541.2,83.0,194.0,29.4,205.6,2808.0,40.9,87,44.8
13218,Local Government Area (LGA),1,Coffs Harbour (C),3,2018,2,Persons,648.0,5.225,5.224631073273425,76415.0,848.3,523.7,82.0,212.0,32.6,218.0,3052.0,44.0,105,49.6
13219,Local Government Area (LGA),1,Coffs Harbour (C),4,2019,2,Persons,660.0,5.16,5.160172018321049,77231.0,854.7,525.8,81.0,214.0,32.4,216.9,3267.0,46.7,92,43.2
13229,Local Government Area (LGA),1,Coonamble (A),4,2019,2,Persons,54.0,5.553,5.553357727938264,3920.0,1382.8,1009.6,77.0,33.0,61.3,673.6,681.0,188.3,21,62.8
13230,Local Government Area (LGA),1,Cootamundra-Gundagai Regional (A),0,2015,2,Persons,122.0,4.693,4.693041934203014,11300.0,1076.8,638.4,77.0,46.0,37.7,328.7,724.0,72.0,21,45.7
13231,Local Government Area (LGA),1,Cootamundra-Gundagai Regional (A),1,2016,2,Persons,138.0,5.342,5.341555976283248,11289.0,1219.6,645.3,81.5,41.0,29.7,267.9,540.0,54.1,22,53.7
13232,Local Government Area (LGA),1,Cootamundra-Gundagai Regional (A),2,2017,2,Persons,134.0,4.98,4.9801952946300245,11275.0,1185.7,702.4,79.0,47.0,35.1,373.7,875.0,87.9,27,57.5
13233,Local Government Area (LGA),1,Cootamundra-Gundagai Regional (A),3,2018,2,Persons,123.0,4.047,4.046618367467194,11283.0,1087.1,546.7,80.0,39.0,31.7,228.9,418.0,42.1,19,48.7
13234,Local Government Area (LGA),1,Cootamundra-Gundagai Regional (A),4,2019,2,Persons,134.0,5.735,5.735047006375453,11269.0,1186.4,595.7,81.5,45.0,33.6,270.2,514.0,52.0,27,60.0
13235,Local Government Area (LGA),1,Cowra (A),0,2015,2,Persons,179.0,4.022,4.022014803649289,12630.0,1414.4,742.6,82.0,49.0,27.3,289.0,599.0,53.5,28,56.8
13236,Local Government Area (LGA),1,Cowra (A),1,2016,2,Persons,182.0,5.863,5.862840995581624,12648.0,1438.6,786.6,82.0,53.0,29.1,337.3,789.0,70.3,31,59.1
13237,Local Government Area (LGA),1,Cowra (A),2,2017,2,Persons,143.0,4.884,4.88354497280006,12666.0,1125.4,625.7,80.0,40.0,27.9,258.3,605.0,53.8,24,60.6
13238,Local Government Area (LGA),1,Cowra (A),3,2018,2,Persons,164.0,5.253,5.252526092361639,12681.0,1297.2,684.1,81.0,51.0,31.1,293.3,591.0,52.7,22,43.2
13239,Local Government Area (LGA),1,Cowra (A),4,2019,2,Persons,188.0,4.584,4.583724824318944,12665.0,1481.2,778.2,81.0,64.0,33.9,361.9,843.0,75.2,33,51.4
13240,Local Government Area (LGA),1,Cumberland (A),0,2015,2,Persons,1175.0,4.824,4.824477915252232,221113.0,531.5,563.3,82.0,397.0,33.8,202.7,7417.0,35.3,186,46.8
13241,Local Government Area (LGA),1,Cumberland (A),1,2016,2,Persons,1152.0,4.007,4.007109289746471,225663.0,510.5,552.1,80.0,416.0,36.1,209.4,8155.0,38.0,224,53.8
13242,Local Government Area (LGA),1,Cumberland (A),2,2017,2,Persons,1081.0,4.056,4.056472877007593,231707.0,466.5,505.4,81.0,370.0,34.2,182.4,6638.0,30.1,197,53.3
13243,Local Government Area (LGA),1,Cumberland (A),3,2018,2,Persons,1108.0,5.996,5.99630101166317,236441.0,468.6,502.1,80.0,426.0,38.5,204.4,7735.0,34.4,209,49.1
13244,Local Government Area (LGA),1,Cumberland (A),4,2019,2,Persons,1206.0,5.724,5.724360120558545,241251.0,500.0,527.3,80.0,455.0,37.7,212.9,7937.0,34.6,220,48.4
13245,Local Government Area (LGA),1,Dubbo Regional (A),0,2015,2,Persons,392.0,5.962,5.962334944573408,50844.0,770.5,606.2,81.0,130.0,33.3,244.7,2035.0,43.2,68,52.2
13246,Local Government Area (LGA),1,Dubbo Regional (A),1,2016,2,Persons,443.0,4.96,4.960392102298771,51407.0,861.9,682.8,79.0,167.0,37.6,304.1,3028.0,63.5,80,47.8
13247,Local Government Area (LGA),1,Dubbo Regional (A),2,2017,2,Persons,411.0,4.13,4.129676621783867,52120.0,788.6,619.6,79.0,158.0,38.4,280.2,2361.0,48.9,79,49.9
13248,Local Government Area (LGA),1,Dubbo Regional (A),3,2018,2,Persons,430.0,5.813,5.812713310885277,53191.0,808.2,627.4,78.0,162.0,37.6,280.1,2533.0,51.4,88,54.3
13249,Local Government Area (LGA),1,Dubbo Regional (A),4,2019,2,Persons,446.0,4.01,4.00997011842568,53697.0,831.0,644.9,80.0,163.0,36.6,282.0,3038.0,61.0,89,54.5
13250,Local Government Area (LGA),1,Dungog (A),0,2015,2,Persons,76.0,5.53,5.530326490383503,9008.0,843.7,630.1,80.5,27.0,35.5,242.4,426.0,51.2,18,66.7
13251,Local Government Area (LGA),1,Dungog (A),1,2016,2,Persons,69.0,5.308,5.308119743621831,9101.0,758.2,580.5,80.0,22.0,31.9,198.8,391.0,46.6,13,59.1
13252,Local Government Area (LGA),1,Dungog (A),2,2017,2,Persons,58.0,4.257,4.257448276005318,9193.0,630.9,445.1,81.5,21.0,36.2,165.7,285.0,33.7,8,38.1
13253,Local Government Area (LGA),1,Dungog (A),3,2018,2,Persons,84.0,5.498,5.498320259986432,9336.0,899.7,641.5,80.0,30.0,35.7,241.4,581.0,67.7,16,53.3
13254,Local Government Area (LGA),1,Dungog (A),4,2019,2,Persons,85.0,5.056,5.055974312954541,9423.0,902.0,633.6,79.0,34.0,40.0,274.2,538.0,62.3,23,67.6
13255,Local Government Area (LGA),1,Edward River (A),0,2015,2,Persons,112.0,4.006,4.005805949263364,8964.0,1250.5,697.0,80.0,40.0,35.9,327.3,560.0,70.1,17,41.3
13256,Local Government Area (LGA),1,Edward River (A),1,2016,2,Persons,105.0,4.002,4.00221652831905,8965.0,1171.7,654.7,81.0,36.0,33.9,320.1,577.0,72.4,20,55.9
13257,Local Government Area (LGA),1,Edward River (A),2,2017,2,Persons,106.0,5.312,5.312206109856728,8930.0,1182.5,675.8,80.0,41.0,38.4,373.3,718.0,90.7,21,51.5
13258,Local Government Area (LGA),1,Edward River (A),3,2018,2,Persons,87.0,5.768,5.768365365575418,8970.0,967.4,500.0,80.5,23.0,26.7,177.2,268.0,33.6,11,44.9
13259,Local Government Area (LGA),1,Edward River (A),4,2019,2,Persons,111.0,4.134,4.1340617388173815,9013.0,1232.0,669.0,80.0,34.0,30.9,288.8,521.0,65.4,18,51.7
13260,Local Government Area (LGA),1,Eurobodalla (A),0,2015,2,Persons,480.0,5.074,5.07386875051594,37723.0,1272.5,633.0,81.0,157.0,32.8,271.6,2047.0,61.6,67,42.8
13261,Local Government Area (LGA),1,Eurobodalla (A),1,2016,2,Persons,451.0,4.053,4.053331991150576,37914.0,1189.5,594.1,81.0,147.0,32.6,256.6,2023.0,60.7,75,50.7
13262,Local Government Area (LGA),1,Eurobodalla (A),2,2017,2,Persons,481.0,4.442,4.442181079534718,38111.0,1262.4,601.7,81.0,149.0,31.0,242.2,1836.0,55.0,88,58.7
13263,Local Government Area (LGA),1,Eurobodalla (A),3,2018,2,Persons,491.0,4.389,4.388863244233718,38290.0,1282.3,630.5,79.0,162.0,33.1,279.1,2101.0,62.8,74,45.7
13264,Local Government Area (LGA),1,Eurobodalla (A),4,2019,2,Persons,499.0,5.296,5.2962289908951465,38525.0,1295.9,629.3,79.0,177.0,35.4,293.0,2322.0,69.2,73,41.1
13265,Local Government Area (LGA),1,Fairfield (C),0,2015,2,Persons,1189.0,4.703,4.702531813555888,203433.0,584.7,544.4,80.0,424.0,35.7,209.0,7153.0,37.3,210,49.4
13266,Local Government Area (LGA),1,Fairfield (C),1,2016,2,Persons,1108.0,4.138,4.137951846752651,205680.0,538.8,495.7,80.0,385.0,34.7,187.7,6696.0,34.6,184,47.8
13267,Local Government Area (LGA),1,Fairfield (C),2,2017,2,Persons,1148.0,4.58,4.580120836187489,208717.0,550.1,491.0,81.0,384.0,33.4,178.5,6273.0,32.0,188,49.1
